sepal length,sepal width,petal length,petal width,sepal area,petal area,label
7.3,2.9,6.2,1.8,21.17,11.16,Iris-virginica
7.2,3.2,6,1.8,23.04,10.8,Iris-virginica
7.2,3,6.2,1.8,21.6,11.16,Iris-virginica
6.4,3.1,5.3,1.9,19.84,10.07,Iris-virginica
6.5,3,5.9,2.2,19.5,12.98,Iris-virginica
6.5,3.2,5.2,2,20.8,10.4,Iris-virginica
7.7,2.8,6.7,2,21.56,13.4,Iris-virginica
6.4,2.8,5.7,2,17.92,11.4,Iris-virginica
6.2,3.4,5.3,2.3,21.08,12.19,Iris-virginica
6.4,2.8,5.5,2.1,17.92,11.55,Iris-virginica
6.3,3.1,5.2,1.8,19.53,9.36,Iris-virginica
6.5,3.2,5.2,2.1,20.8,10.92,Iris-virginica
6.8,3.1,5.2,2.3,21.08,11.96,Iris-virginica
7.1,3,5.9,2.1,21.3,12.39,Iris-virginica
6.7,3,5.2,2.3,20.1,11.96,Iris-virginica
6.7,3,5.2,2.2,20.1,11.44,Iris-virginica
6.4,2.8,5.7,2,17.92,11.4,Iris-virginica
6.6,3.3,5.7,2.5,21.78,14.25,Iris-virginica
6.7,3,5.5,2,20.1,11,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
6.4,3.2,5.3,2.3,20.48,12.19,Iris-virginica
7,3.2,5.9,2.2,22.4,12.98,Iris-virginica
6.3,2.3,5.3,1.7,14.49,9.01,Iris-virginica
6.4,3.2,5.3,2.3,20.48,12.19,Iris-virginica
6.4,2.8,5.5,2.1,17.92,11.55,Iris-virginica
6.8,3.1,5.7,2.2,21.08,12.54,Iris-virginica
6.3,2.8,5.3,1.7,17.64,9.01,Iris-virginica
7.4,2.8,6,1.9,20.72,11.4,Iris-virginica
7.7,2.9,6.6,2,22.33,13.2,Iris-virginica
6.5,3,5.9,2.2,19.5,12.98,Iris-virginica
7.5,3,6,2.2,22.5,13.2,Iris-virginica
6,2.7,5,1.9,16.2,9.5,Iris-virginica
7.6,3,6.6,2.1,22.8,13.86,Iris-virginica
6.4,2.8,5.7,2.1,17.92,11.97,Iris-virginica
6.5,3,5.5,2.1,19.5,11.55,Iris-virginica
6.9,3,5.7,2.1,20.7,11.97,Iris-virginica
7.7,3.8,6.7,2.2,29.26,14.74,Iris-virginica
6.5,3,5.5,1.8,19.5,9.9,Iris-virginica
7.2,3.1,6,1.7,22.32,10.2,Iris-virginica
6.3,2.5,5.2,1.7,15.75,8.84,Iris-virginica
7.2,3.1,5.9,1.7,22.32,10.03,Iris-virginica
6.2,2.9,4.8,1.8,17.98,8.64,Iris-virginica
6.5,3.4,5.7,2.3,22.1,13.11,Iris-virginica
6.8,3.1,5.3,2.3,21.08,12.19,Iris-virginica
6.5,3.2,5.2,2,20.8,10.4,Iris-virginica
6.6,2.5,5.7,1.7,16.5,9.69,Iris-virginica
7.7,3,6.2,2.3,23.1,14.26,Iris-virginica
6.1,2.9,4.8,1.8,17.69,8.64,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
7.7,2.9,6.7,2,22.33,13.4,Iris-virginica
6.1,2.8,4.8,1.8,17.08,8.64,Iris-virginica
5.8,2.7,5.2,1.9,15.66,9.88,Iris-virginica
6.9,3.2,5.7,2.3,22.08,13.11,Iris-virginica
6.8,3.1,5.7,2.4,21.08,13.68,Iris-virginica
6.9,3.1,5.5,2.1,21.39,11.55,Iris-virginica
6.4,2.7,5.3,1.9,17.28,10.07,Iris-virginica
7.8,3.8,6.6,2.1,29.64,13.86,Iris-virginica
6,3,5,1.8,18,9,Iris-virginica
6.8,3.3,5.7,2.2,22.44,12.54,Iris-virginica
6.3,2.6,5,1.9,16.38,9.5,Iris-virginica
6.7,3.3,5.7,2.3,22.11,13.11,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
6.1,2.6,5.5,1.4,15.86,7.7,Iris-virginica
6.1,2.3,5,1.6,14.03,8,Iris-virginica
6.4,3,5.5,1.8,19.2,9.9,Iris-virginica
6.4,2.8,5.5,2,17.92,11,Iris-virginica
7.7,2.9,6.7,2.1,22.33,14.07,Iris-virginica
6.3,2.8,4.8,1.8,17.64,8.64,Iris-virginica
6.3,3.4,5.9,2.4,21.42,14.16,Iris-virginica
6.6,3,5.5,2.3,19.8,12.65,Iris-virginica
6.2,3,5,1.8,18.6,9,Iris-virginica
6.9,3.1,5.2,2.2,21.39,11.44,Iris-virginica
7.1,3.5,6,2.1,24.85,12.6,Iris-virginica
6.7,3.3,5.7,2.5,22.11,14.25,Iris-virginica
6.3,2.8,5,1.7,17.64,8.5,Iris-virginica
5.3,2.6,4.8,1.8,13.78,8.64,Iris-virginica
7.7,2.7,6.7,2.1,20.79,14.07,Iris-virginica
6.8,3.1,5.5,2.1,21.08,11.55,Iris-virginica
5.8,2.7,5.2,1.9,15.66,9.88,Iris-virginica
6.8,3,5.5,2.1,20.4,11.55,Iris-virginica
6.5,3,5.3,1.9,19.5,10.07,Iris-virginica
7.7,2.8,6.7,2.1,21.56,14.07,Iris-virginica
6.5,3.3,5.9,2.5,21.45,14.75,Iris-virginica
7.1,3.4,5.9,2,24.14,11.8,Iris-virginica
5.9,3,5.2,1.8,17.7,9.36,Iris-virginica
6.6,3,5.5,2,19.8,11,Iris-virginica
6.7,2.5,5.7,1.8,16.75,10.26,Iris-virginica
6.3,3,5.5,1.8,18.9,9.9,Iris-virginica
6.9,3.2,5.5,2.3,22.08,12.65,Iris-virginica
6.5,2.5,5.3,1.9,16.25,10.07,Iris-virginica
6.4,3.1,5.5,1.8,19.84,9.9,Iris-virginica
6.3,3,5.5,1.8,18.9,9.9,Iris-virginica
6.4,3.1,5.5,1.8,19.84,9.9,Iris-virginica
6.8,3.1,5.7,2.2,21.08,12.54,Iris-virginica
6.6,3,5.7,2.3,19.8,13.11,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
4.9,2.5,4.5,1.7,12.25,7.65,Iris-virginica
6.3,2.5,5.2,1.9,15.75,9.88,Iris-virginica
7.4,2.8,6.2,1.9,20.72,11.78,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
6.5,3,5.5,2.1,19.5,11.55,Iris-virginica
6.3,3.4,5.7,2.4,21.42,13.68,Iris-virginica
6.3,2.9,5.3,1.8,18.27,9.54,Iris-virginica
5.9,3,5,1.8,17.7,9,Iris-virginica
6.3,3.4,5.5,2.4,21.42,13.2,Iris-virginica
6.4,2.7,5.3,1.9,17.28,10.07,Iris-virginica
6,2.3,5.2,1.5,13.8,7.8,Iris-virginica
6.3,2.5,5,1.9,15.75,9.5,Iris-virginica
7.3,2.9,6.4,1.8,21.17,11.52,Iris-virginica
6.1,3,5,1.8,18.3,9,Iris-virginica
6.3,2.7,5,1.7,17.01,8.5,Iris-virginica
5.8,3,5,1.8,17.4,9,Iris-virginica
6.7,3.1,5.7,2.4,20.77,13.68,Iris-virginica
6.9,3.2,5.7,2.3,22.08,13.11,Iris-virginica
7.3,2.9,6.4,1.9,21.17,12.16,Iris-virginica
7.2,3,6,1.7,21.6,10.2,Iris-virginica
6,2.7,5,1.9,16.2,9.5,Iris-virginica
6,3,4.8,1.8,18,8.64,Iris-virginica
6.2,2.8,5.3,2.2,17.36,11.66,Iris-virginica
5.9,3,5.2,1.8,17.7,9.36,Iris-virginica
7.2,3,6.2,1.8,21.6,11.16,Iris-virginica
6.9,3.1,5.5,2.1,21.39,11.55,Iris-virginica
6.8,3,5.5,2.1,20.4,11.55,Iris-virginica
7.7,2.6,6.9,2.3,20.02,15.87,Iris-virginica
7.3,3.6,6.2,2.4,26.28,14.88,Iris-virginica
7.2,3.2,6,1.8,23.04,10.8,Iris-virginica
7,3,5.7,2.1,21,11.97,Iris-virginica
6.8,3.1,5.7,2.4,21.08,13.68,Iris-virginica
6.9,3.2,5.7,2.3,22.08,13.11,Iris-virginica
6.3,2.8,5,1.7,17.64,8.5,Iris-virginica
7.3,3.3,6,1.8,24.09,10.8,Iris-virginica
7.6,3,6.6,2,22.8,13.2,Iris-virginica
6.4,2.9,5.7,2.2,18.56,12.54,Iris-virginica
6.3,2.8,5.5,2,17.64,11,Iris-virginica
6,2.5,5,2,15,10,Iris-virginica
6.3,3.3,5.9,2.5,20.79,14.75,Iris-virginica
7.1,3,5.9,2,21.3,11.8,Iris-virginica
7.7,3,6.4,2.1,23.1,13.44,Iris-virginica
7.6,3,6.6,2.1,22.8,13.86,Iris-virginica
6,3,4.8,1.8,18,8.64,Iris-virginica
6.7,3,5.2,2.3,20.1,11.96,Iris-virginica
6.6,3.3,5.5,2,21.78,11,Iris-virginica
6.3,2.8,5.5,2.3,17.64,12.65,Iris-virginica
7.6,2.8,6.4,2,21.28,12.8,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
7,3,5.7,2.1,21,11.97,Iris-virginica
6.7,3.3,5.7,2.1,22.11,11.97,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
6.3,2.5,5.2,1.7,15.75,8.84,Iris-virginica
6.1,3,4.8,1.8,18.3,8.64,Iris-virginica
7.2,3,6,2,21.6,12,Iris-virginica
7.5,3,6.6,2,22.5,13.2,Iris-virginica
6.7,3.1,5.5,2.4,20.77,13.2,Iris-virginica
6.6,3.3,5.5,2,21.78,11,Iris-virginica
7.7,3,6.2,2.3,23.1,14.26,Iris-virginica
6,3,4.8,1.8,18,8.64,Iris-virginica
6,3,4.8,1.8,18,8.64,Iris-virginica
6.9,3.1,5.2,2.3,21.39,11.96,Iris-virginica
6.9,3.1,5.2,2.3,21.39,11.96,Iris-virginica
6.5,3,5.3,1.9,19.5,10.07,Iris-virginica
7.2,3.1,5.9,1.7,22.32,10.03,Iris-virginica
6.4,3.4,5.7,2.3,21.76,13.11,Iris-virginica
6.7,3,5.2,2.3,20.1,11.96,Iris-virginica
6.3,2.8,5.2,1.5,17.64,7.8,Iris-virginica
6.9,3.1,5.3,2.2,21.39,11.66,Iris-virginica
7.5,2.8,6.6,1.9,21,12.54,Iris-virginica
7.2,2.9,6,1.7,20.88,10.2,Iris-virginica
6.3,2.9,5.5,1.8,18.27,9.9,Iris-virginica
5.9,3,5.2,1.8,17.7,9.36,Iris-virginica
7.1,3,5.9,2.1,21.3,12.39,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
6.3,3,5.5,1.8,18.9,9.9,Iris-virginica
7.7,2.9,6.4,2.2,22.33,14.08,Iris-virginica
6.7,2.5,5.9,1.8,16.75,10.62,Iris-virginica
7.6,3.7,6.6,2.1,28.12,13.86,Iris-virginica
6.4,2.8,5.5,2.1,17.92,11.55,Iris-virginica
6.8,3,5.2,2.3,20.4,11.96,Iris-virginica
6.8,3.1,5.9,2.3,21.08,13.57,Iris-virginica
6.3,2.6,5,1.9,16.38,9.5,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
7.2,2.9,6.2,1.7,20.88,10.54,Iris-virginica
6.7,3.3,5.7,2.2,22.11,12.54,Iris-virginica
6.3,2.7,5,1.8,17.01,9,Iris-virginica
7.7,2.9,6.7,2,22.33,13.4,Iris-virginica
6.5,3,5.9,2.2,19.5,12.98,Iris-virginica
6.5,3,5.3,1.9,19.5,10.07,Iris-virginica
6.6,3.1,5.7,2.3,20.46,13.11,Iris-virginica
6.1,2.9,5,1.8,17.69,9,Iris-virginica
6.3,2.8,5.2,1.5,17.64,7.8,Iris-virginica
6.5,3,5.7,2.2,19.5,12.54,Iris-virginica
6.7,3.3,5.7,2.3,22.11,13.11,Iris-virginica
6.4,2.8,5.5,2.1,17.92,11.55,Iris-virginica
6.8,3.1,5.3,2.3,21.08,12.19,Iris-virginica
6,2.8,5,1.9,16.8,9.5,Iris-virginica
6.6,3,5.5,2.3,19.8,12.65,Iris-virginica
6.4,2.7,5.3,1.9,17.28,10.07,Iris-virginica
7.3,2.9,6.4,1.9,21.17,12.16,Iris-virginica
5.8,2.7,5,1.9,15.66,9.5,Iris-virginica
6.5,3,5.3,2,19.5,10.6,Iris-virginica
7.2,3,6.2,1.8,21.6,11.16,Iris-virginica
6.9,3.1,5.3,2.1,21.39,11.13,Iris-virginica
5.9,3,5.2,1.8,17.7,9.36,Iris-virginica
7.6,3.5,6.2,1.9,26.6,11.78,Iris-virginica
7.7,2.7,6.9,2.3,20.79,15.87,Iris-virginica
6.3,2.7,5,1.7,17.01,8.5,Iris-virginica
7.3,2.9,5.9,1.7,21.17,10.03,Iris-virginica
5.3,2.4,4.6,1.7,12.72,7.82,Iris-virginica
6,2.2,5,1.5,13.2,7.5,Iris-virginica
6.3,2.7,4.8,1.8,17.01,8.64,Iris-virginica
7.3,2.9,6.2,1.8,21.17,11.16,Iris-virginica
7.2,3,6.2,1.8,21.6,11.16,Iris-virginica
7.5,2.8,6.6,1.9,21,12.54,Iris-virginica
6.8,3.1,5.7,2.4,21.08,13.68,Iris-virginica
6.4,2.8,5.7,2.2,17.92,12.54,Iris-virginica
5.6,2.8,5,2,15.68,10,Iris-virginica
6.5,3,5.5,1.8,19.5,9.9,Iris-virginica
6.2,2.7,5.5,1.4,16.74,7.7,Iris-virginica
6.7,3,5.3,2.3,20.1,12.19,Iris-virginica
7.7,3,6,2.3,23.1,13.8,Iris-virginica
5.8,2.7,5.2,1.9,15.66,9.88,Iris-virginica
6,3,4.8,1.8,18,8.64,Iris-virginica
7.7,2.9,6.6,2,22.33,13.2,Iris-virginica
5.7,2.6,5,2,14.82,10,Iris-virginica
6.4,3.1,5.3,1.9,19.84,10.07,Iris-virginica
6.3,2.7,5,1.8,17.01,9,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
6.8,3.3,5.9,2.4,22.44,14.16,Iris-virginica
7.3,2.9,6.4,1.8,21.17,11.52,Iris-virginica
6.6,3,5.7,2.2,19.8,12.54,Iris-virginica
7.2,3,6.2,1.8,21.6,11.16,Iris-virginica
6.8,3.1,5.5,2.4,21.08,13.2,Iris-virginica
6.8,3.1,5.3,2.3,21.08,12.19,Iris-virginica
7.5,2.8,6.2,2,21,12.4,Iris-virginica
6.1,3,5,1.8,18.3,9,Iris-virginica
6.2,2.5,5,2,15.5,10,Iris-virginica
7.2,3.1,5.9,1.7,22.32,10.03,Iris-virginica
6.3,3.3,6,2.5,20.79,15,Iris-virginica
6.4,3.1,5.3,1.9,19.84,10.07,Iris-virginica
7.2,3,5.9,1.7,21.6,10.03,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
6.3,2.9,5.3,1.8,18.27,9.54,Iris-virginica
5,2.4,4.6,1.7,12,7.82,Iris-virginica
6.3,3.2,5.3,2.3,20.16,12.19,Iris-virginica
6.3,2.8,5.5,2,17.64,11,Iris-virginica
6,2.3,5.2,1.5,13.8,7.8,Iris-virginica
7.6,2.8,6.6,2,21.28,13.2,Iris-virginica
7.3,3,6.2,2.1,21.9,13.02,Iris-virginica
7.2,3.1,5.9,1.7,22.32,10.03,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
7,3.1,5.9,2.2,21.7,12.98,Iris-virginica
6.4,3.1,5.5,1.8,19.84,9.9,Iris-virginica
6.6,3,5.7,2.2,19.8,12.54,Iris-virginica
6.9,3.2,5.7,2.3,22.08,13.11,Iris-virginica
6.5,3.2,5.2,2.1,20.8,10.92,Iris-virginica
6.4,3.1,5.3,1.9,19.84,10.07,Iris-virginica
6.4,3.1,5.3,1.9,19.84,10.07,Iris-virginica
7.5,2.8,6.2,2,21,12.4,Iris-virginica
7.2,3,6,1.7,21.6,10.2,Iris-virginica
6.6,2.6,5.7,1.9,17.16,10.83,Iris-virginica
6.5,3.2,5.2,2,20.8,10.4,Iris-virginica
6.5,3,5.5,1.8,19.5,9.9,Iris-virginica
6.8,3,5.3,2.2,20.4,11.66,Iris-virginica
7.4,3,6.4,2,22.2,12.8,Iris-virginica
6.4,2.8,5.5,2.2,17.92,12.1,Iris-virginica
6.7,3.2,5.9,2.3,21.44,13.57,Iris-virginica
6.3,3,5.5,1.8,18.9,9.9,Iris-virginica
6.3,2.7,4.8,1.8,17.01,8.64,Iris-virginica
6.6,3.3,5.7,2.5,21.78,14.25,Iris-virginica
7.3,3.6,6,2,26.28,12,Iris-virginica
6.9,3.1,5.3,2.3,21.39,12.19,Iris-virginica
7.6,3,6.6,2.1,22.8,13.86,Iris-virginica
6.3,2.5,5,1.9,15.75,9.5,Iris-virginica
6.9,3.2,5.7,2.3,22.08,13.11,Iris-virginica
6.7,3.3,5.7,2.3,22.11,13.11,Iris-virginica
6.5,2.4,5.5,1.7,15.6,9.35,Iris-virginica
6.3,3.3,5.9,2.5,20.79,14.75,Iris-virginica
7.2,3,6.2,1.8,21.6,11.16,Iris-virginica
7.7,3.8,6.6,2.3,29.26,15.18,Iris-virginica
5.8,2.6,5,2.1,15.08,10.5,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
6.5,3,5.5,1.8,19.5,9.9,Iris-virginica
7.2,3,6,2,21.6,12,Iris-virginica
7.2,3.2,6,1.8,23.04,10.8,Iris-virginica
6.3,3.1,5.3,1.8,19.53,9.54,Iris-virginica
6.3,2.7,5.2,1.9,17.01,9.88,Iris-virginica
6.4,2.8,5.5,2.2,17.92,12.1,Iris-virginica
6.4,2.7,5.3,1.9,17.28,10.07,Iris-virginica
6.4,3.4,5.7,2.4,21.76,13.68,Iris-virginica
5.9,3,5,1.8,17.7,9,Iris-virginica
6.8,3,5.5,2.1,20.4,11.55,Iris-virginica
5.7,2.5,5,2,14.25,10,Iris-virginica
6.5,3,5.3,2,19.5,10.6,Iris-virginica
6.9,3.1,5.2,2.3,21.39,11.96,Iris-virginica
7.5,3.6,6.4,2.3,27,14.72,Iris-virginica
6.3,2.8,5.2,1.5,17.64,7.8,Iris-virginica
5.8,2.6,5,2.1,15.08,10.5,Iris-virginica
7.3,2.9,6.2,1.8,21.17,11.16,Iris-virginica
6.5,3.1,5.2,2,20.15,10.4,Iris-virginica
6.8,3.2,5.9,2.3,21.76,13.57,Iris-virginica
6.3,3,5.5,1.8,18.9,9.9,Iris-virginica
6.4,2.8,5.5,2,17.92,11,Iris-virginica
6.4,2.7,5.3,1.9,17.28,10.07,Iris-virginica
7.7,2.8,6.6,2.3,21.56,15.18,Iris-virginica
6.5,2.5,5.3,1.9,16.25,10.07,Iris-virginica
7.1,3,5.9,2.1,21.3,12.39,Iris-virginica
6.7,3.2,5.7,2.4,21.44,13.68,Iris-virginica
6.3,3.3,5.9,2.5,20.79,14.75,Iris-virginica
6.5,2.5,5.3,1.9,16.25,10.07,Iris-virginica
6.7,3.1,5.5,2.4,20.77,13.2,Iris-virginica
6.9,3.1,5.5,2,21.39,11,Iris-virginica
6.5,3,5.7,2.2,19.5,12.54,Iris-virginica
6.3,2.7,5,1.7,17.01,8.5,Iris-virginica
7.1,3.4,5.9,2.4,24.14,14.16,Iris-virginica
6.6,2.6,5.7,1.9,17.16,10.83,Iris-virginica
6.8,3.3,5.7,2.4,22.44,13.68,Iris-virginica
5.7,2.8,5,2,15.96,10,Iris-virginica
7.2,3.1,5.9,1.7,22.32,10.03,Iris-virginica
5.9,3,5.2,1.8,17.7,9.36,Iris-virginica
5.7,2.5,5,2,14.25,10,Iris-virginica
6.3,3.3,5.9,2.5,20.79,14.75,Iris-virginica
7.7,3,6,2.3,23.1,13.8,Iris-virginica
6.7,3,5.3,2.3,20.1,12.19,Iris-virginica
7.8,3.8,6.6,2.1,29.64,13.86,Iris-virginica
6.3,2.8,5.5,2,17.64,11,Iris-virginica
7.5,2.8,6.6,1.9,21,12.54,Iris-virginica
6.3,2.6,5,1.9,16.38,9.5,Iris-virginica
6.3,2.8,5.2,1.5,17.64,7.8,Iris-virginica
5.5,2.8,4.8,2,15.4,9.6,Iris-virginica
6.4,3.2,5.2,2.2,20.48,11.44,Iris-virginica
6.1,2.6,5.5,1.4,15.86,7.7,Iris-virginica
7.3,2.9,6.4,1.9,21.17,12.16,Iris-virginica
7.2,3,6,1.7,21.6,10.2,Iris-virginica
5.7,2.8,5,2.2,15.96,11,Iris-virginica
7,3.1,5.7,2,21.7,11.4,Iris-virginica
7.2,3.6,6,2.5,25.92,15,Iris-virginica
7.3,3,6.2,2.1,21.9,13.02,Iris-virginica
6.9,3.2,5.7,2.3,22.08,13.11,Iris-virginica
7.5,2.8,6,2,21,12,Iris-virginica
6.7,3,5.3,2.3,20.1,12.19,Iris-virginica
